pareto_p,yield_thresh,n_rounds,k_escape,survey,recall,corpus_size,n_rounds_run,recall_r1,recall_r2,recall_r3
95,0.02,1,20,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.02,1,50,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.02,1,50,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.02,1,50,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.02,2,5,S1_MIT,0.8969072164948454,169624,2,0.8797250859106529,0.8969072164948454,
95,0.02,2,5,S2_UCG,0.9861111111111112,134056,2,0.9861111111111112,0.9861111111111112,
95,0.02,2,5,S3_TOPO,0.9638242894056848,130257,2,0.9483204134366925,0.9638242894056848,
95,0.02,2,10,S1_MIT,0.8986254295532646,181954,2,0.8797250859106529,0.8986254295532646,
95,0.02,2,10,S2_UCG,0.9861111111111112,157430,2,0.9861111111111112,0.9861111111111112,
95,0.02,2,10,S3_TOPO,0.9715762273901809,142066,2,0.9483204134366925,0.9715762273901809,
95,0.02,2,20,S1_MIT,0.9037800687285223,199922,2,0.8797250859106529,0.9037800687285223,
95,0.02,2,20,S2_UCG,0.9884259259259259,181449,2,0.9861111111111112,0.9884259259259259,
95,0.02,2,20,S3_TOPO,0.9741602067183462,160449,2,0.9483204134366925,0.9741602067183462,
95,0.02,2,50,S1_MIT,0.9518900343642611,235235,2,0.8797250859106529,0.9518900343642611,
95,0.02,2,50,S2_UCG,0.9907407407407407,225989,2,0.9861111111111112,0.9907407407407407,
95,0.02,2,50,S3_TOPO,0.979328165374677,184963,2,0.9483204134366925,0.979328165374677,
95,0.02,3,5,S1_MIT,0.9278350515463918,184410,3,0.8797250859106529,0.8969072164948454,0.9278350515463918
95,0.02,3,5,S2_UCG,0.9861111111111112,156618,3,0.9861111111111112,0.9861111111111112,0.9861111111111112
95,0.02,3,5,S3_TOPO,0.9638242894056848,142547,3,0.9483204134366925,0.9638242894056848,0.9638242894056848
95,0.02,3,10,S1_MIT,0.9261168384879725,198719,3,0.8797250859106529,0.8986254295532646,0.9261168384879725
95,0.02,3,10,S2_UCG,0.9884259259259259,177128,3,0.9861111111111112,0.9861111111111112,0.9884259259259259
95,0.02,3,10,S3_TOPO,0.9715762273901809,156221,3,0.9483204134366925,0.9715762273901809,0.9715762273901809
95,0.02,3,20,S1_MIT,0.9639175257731959,216453,3,0.8797250859106529,0.9037800687285223,0.9639175257731959
95,0.02,3,20,S2_UCG,0.9930555555555556,201646,3,0.9861111111111112,0.9884259259259259,0.9930555555555556
95,0.02,3,20,S3_TOPO,0.9741602067183462,182404,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
95,0.02,3,50,S1_MIT,0.9725085910652921,253793,3,0.8797250859106529,0.9518900343642611,0.9725085910652921
95,0.02,3,50,S2_UCG,0.9930555555555556,250718,3,0.9861111111111112,0.9907407407407407,0.9930555555555556
95,0.02,3,50,S3_TOPO,0.9844961240310077,212929,3,0.9483204134366925,0.979328165374677,0.9844961240310077
95,0.05,1,5,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.05,1,5,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.05,1,5,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.05,1,10,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.05,1,10,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.05,1,10,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.05,1,20,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.05,1,20,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.05,1,20,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.05,1,50,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.05,1,50,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.05,1,50,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.05,2,5,S1_MIT,0.8969072164948454,169624,2,0.8797250859106529,0.8969072164948454,
95,0.05,2,5,S2_UCG,0.9861111111111112,134056,2,0.9861111111111112,0.9861111111111112,
95,0.05,2,5,S3_TOPO,0.9638242894056848,130257,2,0.9483204134366925,0.9638242894056848,
95,0.05,2,10,S1_MIT,0.8986254295532646,181954,2,0.8797250859106529,0.8986254295532646,
95,0.05,2,10,S2_UCG,0.9861111111111112,157430,2,0.9861111111111112,0.9861111111111112,
95,0.05,2,10,S3_TOPO,0.9715762273901809,142066,2,0.9483204134366925,0.9715762273901809,
95,0.05,2,20,S1_MIT,0.9037800687285223,199922,2,0.8797250859106529,0.9037800687285223,
95,0.05,2,20,S2_UCG,0.9884259259259259,181449,2,0.9861111111111112,0.9884259259259259,
95,0.05,2,20,S3_TOPO,0.9741602067183462,160449,2,0.9483204134366925,0.9741602067183462,
95,0.05,2,50,S1_MIT,0.9518900343642611,235235,2,0.8797250859106529,0.9518900343642611,
95,0.05,2,50,S2_UCG,0.9907407407407407,225989,2,0.9861111111111112,0.9907407407407407,
95,0.05,2,50,S3_TOPO,0.979328165374677,184963,2,0.9483204134366925,0.979328165374677,
95,0.05,3,5,S1_MIT,0.9278350515463918,184410,3,0.8797250859106529,0.8969072164948454,0.9278350515463918
95,0.05,3,5,S2_UCG,0.9861111111111112,156618,3,0.9861111111111112,0.9861111111111112,0.9861111111111112
95,0.05,3,5,S3_TOPO,0.9638242894056848,142547,3,0.9483204134366925,0.9638242894056848,0.9638242894056848
95,0.05,3,10,S1_MIT,0.9261168384879725,198719,3,0.8797250859106529,0.8986254295532646,0.9261168384879725
95,0.05,3,10,S2_UCG,0.9884259259259259,177128,3,0.9861111111111112,0.9861111111111112,0.9884259259259259
95,0.05,3,10,S3_TOPO,0.9715762273901809,156221,3,0.9483204134366925,0.9715762273901809,0.9715762273901809
95,0.05,3,20,S1_MIT,0.9639175257731959,216453,3,0.8797250859106529,0.9037800687285223,0.9639175257731959
95,0.05,3,20,S2_UCG,0.9930555555555556,201646,3,0.9861111111111112,0.9884259259259259,0.9930555555555556
95,0.05,3,20,S3_TOPO,0.9741602067183462,182404,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
95,0.05,3,50,S1_MIT,0.9725085910652921,253793,3,0.8797250859106529,0.9518900343642611,0.9725085910652921
95,0.05,3,50,S2_UCG,0.9930555555555556,250718,3,0.9861111111111112,0.9907407407407407,0.9930555555555556
95,0.05,3,50,S3_TOPO,0.9844961240310077,212929,3,0.9483204134366925,0.979328165374677,0.9844961240310077
95,0.1,1,5,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.1,1,5,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.1,1,5,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.1,1,10,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.1,1,10,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.1,1,10,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.1,1,20,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.1,1,20,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.1,1,20,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.1,1,50,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.1,1,50,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.1,1,50,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.1,2,5,S1_MIT,0.8969072164948454,169624,2,0.8797250859106529,0.8969072164948454,
95,0.1,2,5,S2_UCG,0.9861111111111112,134056,2,0.9861111111111112,0.9861111111111112,
95,0.1,2,5,S3_TOPO,0.9638242894056848,130257,2,0.9483204134366925,0.9638242894056848,
95,0.1,2,10,S1_MIT,0.8986254295532646,181954,2,0.8797250859106529,0.8986254295532646,
95,0.1,2,10,S2_UCG,0.9861111111111112,157430,2,0.9861111111111112,0.9861111111111112,
95,0.1,2,10,S3_TOPO,0.9715762273901809,142066,2,0.9483204134366925,0.9715762273901809,
95,0.1,2,20,S1_MIT,0.9037800687285223,199922,2,0.8797250859106529,0.9037800687285223,
95,0.1,2,20,S2_UCG,0.9884259259259259,181449,2,0.9861111111111112,0.9884259259259259,
95,0.1,2,20,S3_TOPO,0.9741602067183462,160449,2,0.9483204134366925,0.9741602067183462,
95,0.1,2,50,S1_MIT,0.9518900343642611,235235,2,0.8797250859106529,0.9518900343642611,
95,0.1,2,50,S2_UCG,0.9907407407407407,225989,2,0.9861111111111112,0.9907407407407407,
95,0.1,2,50,S3_TOPO,0.979328165374677,184963,2,0.9483204134366925,0.979328165374677,
95,0.1,3,5,S1_MIT,0.9278350515463918,184410,3,0.8797250859106529,0.8969072164948454,0.9278350515463918
95,0.1,3,5,S2_UCG,0.9861111111111112,156618,3,0.9861111111111112,0.9861111111111112,0.9861111111111112
95,0.1,3,5,S3_TOPO,0.9638242894056848,142547,3,0.9483204134366925,0.9638242894056848,0.9638242894056848
95,0.1,3,10,S1_MIT,0.9261168384879725,198719,3,0.8797250859106529,0.8986254295532646,0.9261168384879725
95,0.1,3,10,S2_UCG,0.9884259259259259,177128,3,0.9861111111111112,0.9861111111111112,0.9884259259259259
95,0.1,3,10,S3_TOPO,0.9715762273901809,156221,3,0.9483204134366925,0.9715762273901809,0.9715762273901809
95,0.1,3,20,S1_MIT,0.9639175257731959,216453,3,0.8797250859106529,0.9037800687285223,0.9639175257731959
95,0.1,3,20,S2_UCG,0.9930555555555556,201646,3,0.9861111111111112,0.9884259259259259,0.9930555555555556
95,0.1,3,20,S3_TOPO,0.9741602067183462,182404,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
95,0.1,3,50,S1_MIT,0.9725085910652921,253793,3,0.8797250859106529,0.9518900343642611,0.9725085910652921
95,0.1,3,50,S2_UCG,0.9930555555555556,250718,3,0.9861111111111112,0.9907407407407407,0.9930555555555556
95,0.1,3,50,S3_TOPO,0.9844961240310077,212929,3,0.9483204134366925,0.979328165374677,0.9844961240310077
95,0.2,1,5,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.2,1,5,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.2,1,5,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.2,1,10,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.2,1,10,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.2,1,10,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.2,1,20,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.2,1,20,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.2,1,20,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.2,1,50,S1_MIT,0.8797250859106529,133504,1,0.8797250859106529,,
95,0.2,1,50,S2_UCG,0.9861111111111112,112841,1,0.9861111111111112,,
95,0.2,1,50,S3_TOPO,0.9483204134366925,94728,1,0.9483204134366925,,
95,0.2,2,5,S1_MIT,0.8969072164948454,169624,2,0.8797250859106529,0.8969072164948454,
95,0.2,2,5,S2_UCG,0.9861111111111112,134056,2,0.9861111111111112,0.9861111111111112,
95,0.2,2,5,S3_TOPO,0.9638242894056848,130257,2,0.9483204134366925,0.9638242894056848,
95,0.2,2,10,S1_MIT,0.8986254295532646,181954,2,0.8797250859106529,0.8986254295532646,
95,0.2,2,10,S2_UCG,0.9861111111111112,157430,2,0.9861111111111112,0.9861111111111112,
95,0.2,2,10,S3_TOPO,0.9715762273901809,142066,2,0.9483204134366925,0.9715762273901809,
95,0.2,2,20,S1_MIT,0.9037800687285223,199922,2,0.8797250859106529,0.9037800687285223,
95,0.2,2,20,S2_UCG,0.9884259259259259,181449,2,0.9861111111111112,0.9884259259259259,
95,0.2,2,20,S3_TOPO,0.9741602067183462,160449,2,0.9483204134366925,0.9741602067183462,
95,0.2,2,50,S1_MIT,0.9518900343642611,235235,2,0.8797250859106529,0.9518900343642611,
95,0.2,2,50,S2_UCG,0.9907407407407407,225989,2,0.9861111111111112,0.9907407407407407,
95,0.2,2,50,S3_TOPO,0.979328165374677,184963,2,0.9483204134366925,0.979328165374677,
95,0.2,3,5,S1_MIT,0.9278350515463918,184410,3,0.8797250859106529,0.8969072164948454,0.9278350515463918
95,0.2,3,5,S2_UCG,0.9861111111111112,156618,3,0.9861111111111112,0.9861111111111112,0.9861111111111112
95,0.2,3,5,S3_TOPO,0.9638242894056848,142547,3,0.9483204134366925,0.9638242894056848,0.9638242894056848
95,0.2,3,10,S1_MIT,0.9261168384879725,198719,3,0.8797250859106529,0.8986254295532646,0.9261168384879725
95,0.2,3,10,S2_UCG,0.9884259259259259,177128,3,0.9861111111111112,0.9861111111111112,0.9884259259259259
95,0.2,3,10,S3_TOPO,0.9715762273901809,156221,3,0.9483204134366925,0.9715762273901809,0.9715762273901809
95,0.2,3,20,S1_MIT,0.9639175257731959,216453,3,0.8797250859106529,0.9037800687285223,0.9639175257731959
95,0.2,3,20,S2_UCG,0.9930555555555556,201646,3,0.9861111111111112,0.9884259259259259,0.9930555555555556
95,0.2,3,20,S3_TOPO,0.9741602067183462,182404,3,0.9483204134366925,0.9741602067183462,0.9741602067183462
95,0.2,3,50,S1_MIT,0.9725085910652921,253793,3,0.8797250859106529,0.9518900343642611,0.9725085910652921
95,0.2,3,50,S2_UCG,0.9930555555555556,250718,3,0.9861111111111112,0.9907407407407407,0.9930555555555556
95,0.2,3,50,S3_TOPO,0.9844961240310077,212929,3,0.9483204134366925,0.979328165374677,0.9844961240310077
999,0.01,1,5,S1_MIT,1.0,149991,1,1.0,,
999,0.01,1,5,S2_UCG,1.0,138519,1,1.0,,
999,0.01,1,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,1,10,S1_MIT,1.0,149991,1,1.0,,
999,0.01,1,10,S2_UCG,1.0,138519,1,1.0,,
999,0.01,1,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,1,20,S1_MIT,1.0,149991,1,1.0,,
999,0.01,1,20,S2_UCG,1.0,138519,1,1.0,,
999,0.01,1,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,1,50,S1_MIT,1.0,149991,1,1.0,,
999,0.01,1,50,S2_UCG,1.0,138519,1,1.0,,
999,0.01,1,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,2,5,S1_MIT,1.0,149991,1,1.0,,
999,0.01,2,5,S2_UCG,1.0,138519,1,1.0,,
999,0.01,2,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,2,10,S1_MIT,1.0,149991,1,1.0,,
999,0.01,2,10,S2_UCG,1.0,138519,1,1.0,,
999,0.01,2,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,2,20,S1_MIT,1.0,149991,1,1.0,,
999,0.01,2,20,S2_UCG,1.0,138519,1,1.0,,
999,0.01,2,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,2,50,S1_MIT,1.0,149991,1,1.0,,
999,0.01,2,50,S2_UCG,1.0,138519,1,1.0,,
999,0.01,2,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,3,5,S1_MIT,1.0,149991,1,1.0,,
999,0.01,3,5,S2_UCG,1.0,138519,1,1.0,,
999,0.01,3,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,3,10,S1_MIT,1.0,149991,1,1.0,,
999,0.01,3,10,S2_UCG,1.0,138519,1,1.0,,
999,0.01,3,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,3,20,S1_MIT,1.0,149991,1,1.0,,
999,0.01,3,20,S2_UCG,1.0,138519,1,1.0,,
999,0.01,3,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.01,3,50,S1_MIT,1.0,149991,1,1.0,,
999,0.01,3,50,S2_UCG,1.0,138519,1,1.0,,
999,0.01,3,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,1,5,S1_MIT,1.0,149991,1,1.0,,
999,0.02,1,5,S2_UCG,1.0,138519,1,1.0,,
999,0.02,1,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,1,10,S1_MIT,1.0,149991,1,1.0,,
999,0.02,1,10,S2_UCG,1.0,138519,1,1.0,,
999,0.02,1,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,1,20,S1_MIT,1.0,149991,1,1.0,,
999,0.02,1,20,S2_UCG,1.0,138519,1,1.0,,
999,0.02,1,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,1,50,S1_MIT,1.0,149991,1,1.0,,
999,0.02,1,50,S2_UCG,1.0,138519,1,1.0,,
999,0.02,1,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,2,5,S1_MIT,1.0,149991,1,1.0,,
999,0.02,2,5,S2_UCG,1.0,138519,1,1.0,,
999,0.02,2,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,2,10,S1_MIT,1.0,149991,1,1.0,,
999,0.02,2,10,S2_UCG,1.0,138519,1,1.0,,
999,0.02,2,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,2,20,S1_MIT,1.0,149991,1,1.0,,
999,0.02,2,20,S2_UCG,1.0,138519,1,1.0,,
999,0.02,2,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,2,50,S1_MIT,1.0,149991,1,1.0,,
999,0.02,2,50,S2_UCG,1.0,138519,1,1.0,,
999,0.02,2,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,3,5,S1_MIT,1.0,149991,1,1.0,,
999,0.02,3,5,S2_UCG,1.0,138519,1,1.0,,
999,0.02,3,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,3,10,S1_MIT,1.0,149991,1,1.0,,
999,0.02,3,10,S2_UCG,1.0,138519,1,1.0,,
999,0.02,3,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,3,20,S1_MIT,1.0,149991,1,1.0,,
999,0.02,3,20,S2_UCG,1.0,138519,1,1.0,,
999,0.02,3,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.02,3,50,S1_MIT,1.0,149991,1,1.0,,
999,0.02,3,50,S2_UCG,1.0,138519,1,1.0,,
999,0.02,3,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,1,5,S1_MIT,1.0,149991,1,1.0,,
999,0.05,1,5,S2_UCG,1.0,138519,1,1.0,,
999,0.05,1,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,1,10,S1_MIT,1.0,149991,1,1.0,,
999,0.05,1,10,S2_UCG,1.0,138519,1,1.0,,
999,0.05,1,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,1,20,S1_MIT,1.0,149991,1,1.0,,
999,0.05,1,20,S2_UCG,1.0,138519,1,1.0,,
999,0.05,1,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,1,50,S1_MIT,1.0,149991,1,1.0,,
999,0.05,1,50,S2_UCG,1.0,138519,1,1.0,,
999,0.05,1,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,2,5,S1_MIT,1.0,149991,1,1.0,,
999,0.05,2,5,S2_UCG,1.0,138519,1,1.0,,
999,0.05,2,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,2,10,S1_MIT,1.0,149991,1,1.0,,
999,0.05,2,10,S2_UCG,1.0,138519,1,1.0,,
999,0.05,2,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,2,20,S1_MIT,1.0,149991,1,1.0,,
999,0.05,2,20,S2_UCG,1.0,138519,1,1.0,,
999,0.05,2,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,2,50,S1_MIT,1.0,149991,1,1.0,,
999,0.05,2,50,S2_UCG,1.0,138519,1,1.0,,
999,0.05,2,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,3,5,S1_MIT,1.0,149991,1,1.0,,
999,0.05,3,5,S2_UCG,1.0,138519,1,1.0,,
999,0.05,3,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,3,10,S1_MIT,1.0,149991,1,1.0,,
999,0.05,3,10,S2_UCG,1.0,138519,1,1.0,,
999,0.05,3,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,3,20,S1_MIT,1.0,149991,1,1.0,,
999,0.05,3,20,S2_UCG,1.0,138519,1,1.0,,
999,0.05,3,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.05,3,50,S1_MIT,1.0,149991,1,1.0,,
999,0.05,3,50,S2_UCG,1.0,138519,1,1.0,,
999,0.05,3,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,1,5,S1_MIT,1.0,149991,1,1.0,,
999,0.1,1,5,S2_UCG,1.0,138519,1,1.0,,
999,0.1,1,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,1,10,S1_MIT,1.0,149991,1,1.0,,
999,0.1,1,10,S2_UCG,1.0,138519,1,1.0,,
999,0.1,1,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,1,20,S1_MIT,1.0,149991,1,1.0,,
999,0.1,1,20,S2_UCG,1.0,138519,1,1.0,,
999,0.1,1,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,1,50,S1_MIT,1.0,149991,1,1.0,,
999,0.1,1,50,S2_UCG,1.0,138519,1,1.0,,
999,0.1,1,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,2,5,S1_MIT,1.0,149991,1,1.0,,
999,0.1,2,5,S2_UCG,1.0,138519,1,1.0,,
999,0.1,2,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,2,10,S1_MIT,1.0,149991,1,1.0,,
999,0.1,2,10,S2_UCG,1.0,138519,1,1.0,,
999,0.1,2,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,2,20,S1_MIT,1.0,149991,1,1.0,,
999,0.1,2,20,S2_UCG,1.0,138519,1,1.0,,
999,0.1,2,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,2,50,S1_MIT,1.0,149991,1,1.0,,
999,0.1,2,50,S2_UCG,1.0,138519,1,1.0,,
999,0.1,2,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,3,5,S1_MIT,1.0,149991,1,1.0,,
999,0.1,3,5,S2_UCG,1.0,138519,1,1.0,,
999,0.1,3,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,3,10,S1_MIT,1.0,149991,1,1.0,,
999,0.1,3,10,S2_UCG,1.0,138519,1,1.0,,
999,0.1,3,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,3,20,S1_MIT,1.0,149991,1,1.0,,
999,0.1,3,20,S2_UCG,1.0,138519,1,1.0,,
999,0.1,3,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.1,3,50,S1_MIT,1.0,149991,1,1.0,,
999,0.1,3,50,S2_UCG,1.0,138519,1,1.0,,
999,0.1,3,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,1,5,S1_MIT,1.0,149991,1,1.0,,
999,0.2,1,5,S2_UCG,1.0,138519,1,1.0,,
999,0.2,1,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,1,10,S1_MIT,1.0,149991,1,1.0,,
999,0.2,1,10,S2_UCG,1.0,138519,1,1.0,,
999,0.2,1,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,1,20,S1_MIT,1.0,149991,1,1.0,,
999,0.2,1,20,S2_UCG,1.0,138519,1,1.0,,
999,0.2,1,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,1,50,S1_MIT,1.0,149991,1,1.0,,
999,0.2,1,50,S2_UCG,1.0,138519,1,1.0,,
999,0.2,1,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,2,5,S1_MIT,1.0,149991,1,1.0,,
999,0.2,2,5,S2_UCG,1.0,138519,1,1.0,,
999,0.2,2,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,2,10,S1_MIT,1.0,149991,1,1.0,,
999,0.2,2,10,S2_UCG,1.0,138519,1,1.0,,
999,0.2,2,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,2,20,S1_MIT,1.0,149991,1,1.0,,
999,0.2,2,20,S2_UCG,1.0,138519,1,1.0,,
999,0.2,2,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,2,50,S1_MIT,1.0,149991,1,1.0,,
999,0.2,2,50,S2_UCG,1.0,138519,1,1.0,,
999,0.2,2,50,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,3,5,S1_MIT,1.0,149991,1,1.0,,
999,0.2,3,5,S2_UCG,1.0,138519,1,1.0,,
999,0.2,3,5,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,3,10,S1_MIT,1.0,149991,1,1.0,,
999,0.2,3,10,S2_UCG,1.0,138519,1,1.0,,
999,0.2,3,10,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,3,20,S1_MIT,1.0,149991,1,1.0,,
999,0.2,3,20,S2_UCG,1.0,138519,1,1.0,,
999,0.2,3,20,S3_TOPO,1.0,102827,1,1.0,,
999,0.2,3,50,S1_MIT,1.0,149991,1,1.0,,
999,0.2,3,50,S2_UCG,1.0,138519,1,1.0,,
999,0.2,3,50,S3_TOPO,1.0,102827,1,1.0,,
